customer_id,company_name,industry,cloud_provider,company_size,region,subscription_plan
777,Bishop-Fitzpatrick,Manufacturing,Google Cloud,Large,Asia Pacific,Premium
778,Shaw Inc,Finance,Azure,Small,Asia Pacific,Premium
779,Mora Ltd,Retail,Azure,Large,Asia Pacific,Standard
780,Tyler Ltd,Healthcare,Google Cloud,Medium,North America,Enterprise
781,"Blackwell, Kent and Nguyen",Technology,Google Cloud,Large,Europe,Enterprise
782,Ross and Sons,Finance,Google Cloud,Enterprise,Asia Pacific,Premium
783,Williams-Zimmerman,Technology,Azure,Enterprise,North America,Enterprise
784,Hudson-Sanders,Manufacturing,AWS,Large,Europe,Enterprise
785,Myers Inc,Manufacturing,Google Cloud,Enterprise,Asia Pacific,Enterprise
786,Mata Group,Retail,AWS,Medium,Asia Pacific,Standard
787,"David, Vance and Allen",Technology,AWS,Large,Europe,Enterprise
788,Bean PLC,Retail,Google Cloud,Small,Europe,Premium
789,"Hensley, Moore and Perez",Healthcare,Google Cloud,Large,South America,Premium
790,Ayala Group,Retail,Azure,Large,South America,Standard
791,Jones and Sons,Technology,AWS,Small,South America,Standard
792,Anderson Inc,Manufacturing,AWS,Enterprise,Asia Pacific,Premium
793,"Johnson, Contreras and Thomas",Finance,AWS,Medium,Europe,Premium
794,"Murray, Hughes and Pennington",Technology,Google Cloud,Enterprise,Europe,Premium
795,Hamilton Group,Healthcare,AWS,Enterprise,Asia Pacific,Enterprise
796,"Porter, Harris and Chang",Healthcare,Azure,Small,North America,Premium
797,Strickland LLC,Retail,AWS,Medium,Europe,Premium
798,Phillips-Myers,Finance,AWS,Enterprise,South America,Premium
799,"Cunningham, Nixon and Gallagher",Technology,Azure,Enterprise,North America,Standard
800,Sanchez Ltd,Manufacturing,AWS,Large,North America,Premium
801,Salazar-Rice,Manufacturing,AWS,Small,North America,Enterprise
802,"Rush, Long and Stafford",Healthcare,AWS,Large,Asia Pacific,Standard
803,"Johnson, Nolan and Allen",Finance,Azure,Large,Europe,Standard
804,Marshall-Gardner,Finance,Azure,Large,South America,Enterprise
805,"Holt, Tate and Rodriguez",Manufacturing,Google Cloud,Large,South America,Enterprise
806,Wallace-Jimenez,Healthcare,Azure,Enterprise,Asia Pacific,Standard
807,"Pittman, Williams and Phelps",Healthcare,Azure,Small,Europe,Standard
808,Reed-Cooper,Healthcare,AWS,Small,Europe,Standard
809,"Spears, White and Lawson",Retail,Google Cloud,Small,South America,Enterprise
810,Stanley-Harrison,Retail,Google Cloud,Small,North America,Enterprise
811,Torres-Leonard,Finance,Google Cloud,Small,North America,Enterprise
812,"Stephens, Walton and Hutchinson",Finance,Azure,Enterprise,South America,Standard
813,Smith-Clarke,Manufacturing,Azure,Enterprise,Europe,Standard
814,"Richard, Barron and Casey",Finance,Azure,Enterprise,North America,Enterprise
815,"Moore, Gonzales and Everett",Manufacturing,Azure,Medium,South America,Standard
816,Ryan PLC,Manufacturing,Google Cloud,Small,Asia Pacific,Standard
817,"Benson, Camacho and Solis",Finance,Azure,Medium,Europe,Premium
818,Brandt PLC,Manufacturing,AWS,Large,South America,Premium
819,Kent-Smith,Healthcare,AWS,Enterprise,Europe,Enterprise
820,Jackson-Edwards,Technology,Azure,Medium,North America,Standard
821,Zamora-Lyons,Finance,AWS,Enterprise,Europe,Standard
822,"Simmons, Stone and Thompson",Manufacturing,AWS,Small,Asia Pacific,Enterprise
823,"Lee, Evans and Garcia",Healthcare,Azure,Large,Asia Pacific,Premium
824,Miller Inc,Finance,AWS,Medium,North America,Premium
825,Hill LLC,Retail,Google Cloud,Large,South America,Enterprise
826,Jones Inc,Finance,AWS,Small,North America,Standard
827,Perkins PLC,Healthcare,Azure,Large,South America,Enterprise
828,Tapia PLC,Retail,Google Cloud,Small,Asia Pacific,Premium
829,"Bishop, Hernandez and Ashley",Healthcare,AWS,Enterprise,South America,Premium
830,Green-Bernard,Retail,Azure,Enterprise,South America,Enterprise
831,Paul-Blevins,Healthcare,AWS,Medium,North America,Standard
832,Allen-Lee,Finance,Azure,Enterprise,South America,Standard
833,"Tran, Booth and Jones",Manufacturing,Azure,Large,North America,Enterprise
834,Long LLC,Healthcare,Azure,Enterprise,North America,Premium
835,"Jacobs, Higgins and Lee",Technology,AWS,Small,Asia Pacific,Enterprise
836,Garcia and Sons,Retail,AWS,Medium,Asia Pacific,Enterprise
837,Wilkinson-Stephens,Manufacturing,Google Cloud,Small,South America,Enterprise
838,"Jones, Mccormick and Harrington",Healthcare,Azure,Large,South America,Standard
839,"Savage, Johnson and Benson",Manufacturing,Google Cloud,Small,North America,Enterprise
840,Hunt-Hawkins,Healthcare,Google Cloud,Enterprise,South America,Standard
841,Bowman-Hill,Finance,Azure,Large,Europe,Premium
842,"Velasquez, Lynch and Shaw",Retail,AWS,Medium,South America,Premium
843,Peters-Gregory,Healthcare,AWS,Enterprise,South America,Enterprise
844,"Tyler, Paul and Ware",Technology,AWS,Enterprise,South America,Premium
845,Doyle-Russell,Finance,Azure,Small,North America,Premium
846,Thompson LLC,Technology,AWS,Small,North America,Enterprise
847,Owen Group,Manufacturing,Google Cloud,Large,Europe,Enterprise
848,Arias-Rubio,Technology,Azure,Large,North America,Standard
849,Smith PLC,Technology,Azure,Enterprise,Asia Pacific,Enterprise
850,"Willis, Erickson and Jones",Technology,AWS,Small,Europe,Standard
851,Mcpherson-Prince,Retail,Azure,Large,Asia Pacific,Enterprise
852,Reyes Ltd,Finance,AWS,Medium,South America,Standard
853,"Castaneda, Dunn and Hernandez",Technology,AWS,Large,Europe,Standard
854,Williams-Peters,Finance,Azure,Medium,South America,Standard
855,Reed-Howard,Retail,AWS,Enterprise,North America,Enterprise
856,Olson-Moore,Manufacturing,AWS,Enterprise,South America,Enterprise
857,Brown-Ball,Manufacturing,Google Cloud,Medium,South America,Standard
858,Taylor-Johnson,Manufacturing,Google Cloud,Small,South America,Enterprise
859,Guerrero-Johnson,Technology,Google Cloud,Medium,Europe,Enterprise
860,Pierce-Collins,Healthcare,AWS,Enterprise,Asia Pacific,Enterprise
861,"Keith, Taylor and Miller",Technology,Azure,Medium,Asia Pacific,Premium
862,"Hunter, Haney and Garcia",Retail,Azure,Enterprise,Europe,Standard
863,Gonzalez-Scott,Technology,Google Cloud,Large,Asia Pacific,Enterprise
864,"Ford, Fisher and Bell",Manufacturing,Google Cloud,Medium,Europe,Standard
865,Herman-Leach,Manufacturing,Google Cloud,Large,Asia Pacific,Enterprise
866,"Edwards, Mccormick and Li",Healthcare,Google Cloud,Medium,Asia Pacific,Enterprise
867,"Bray, Davis and Johnson",Finance,Azure,Enterprise,South America,Enterprise
868,"Hart, Carter and Lindsey",Manufacturing,Azure,Enterprise,North America,Enterprise
869,Watts Inc,Finance,AWS,Enterprise,Europe,Standard
870,Escobar-Austin,Finance,AWS,Large,Europe,Premium
871,"Morales, Mcdonald and Ford",Retail,AWS,Small,Asia Pacific,Standard
872,Cisneros Group,Manufacturing,AWS,Large,South America,Standard
873,"Mitchell, Mullins and Vazquez",Manufacturing,Google Cloud,Medium,South America,Standard
874,Vaughn PLC,Manufacturing,Google Cloud,Large,North America,Premium
875,Cordova Inc,Technology,Azure,Large,North America,Standard
876,Goodwin-Austin,Retail,AWS,Enterprise,Europe,Enterprise
877,Melton-Bennett,Retail,Google Cloud,Medium,Europe,Premium
878,Hunt Group,Technology,AWS,Small,Europe,Standard
879,"Buck, Powell and Holt",Manufacturing,AWS,Enterprise,North America,Premium
880,Cohen Group,Retail,Google Cloud,Large,Europe,Standard
881,Taylor LLC,Manufacturing,Azure,Small,Asia Pacific,Premium
882,Guerrero-Watson,Healthcare,AWS,Medium,Asia Pacific,Enterprise
883,"Christian, Foley and Stark",Finance,Google Cloud,Large,South America,Enterprise
884,Lee-Thomas,Manufacturing,Azure,Small,Asia Pacific,Enterprise
885,"Martinez, Gonzalez and Barnes",Healthcare,AWS,Small,Europe,Premium
886,"Williams, Nelson and Cain",Manufacturing,Google Cloud,Enterprise,North America,Premium
887,Reyes Inc,Healthcare,AWS,Large,Asia Pacific,Premium
888,Kelley LLC,Retail,AWS,Enterprise,North America,Standard
889,Gibbs-Ruiz,Retail,Azure,Medium,Europe,Standard
890,Johnson and Sons,Retail,Azure,Small,South America,Premium
891,Dixon Inc,Manufacturing,Google Cloud,Large,North America,Enterprise
892,West LLC,Retail,Google Cloud,Enterprise,South America,Standard
893,"Greene, Johnson and Cherry",Retail,Google Cloud,Medium,Asia Pacific,Enterprise
894,Mcintyre Ltd,Finance,AWS,Medium,North America,Enterprise
895,Proctor-Stevens,Finance,AWS,Medium,South America,Standard
896,Horton-Alexander,Healthcare,Google Cloud,Enterprise,North America,Enterprise
897,"Duke, Stewart and French",Healthcare,AWS,Enterprise,Asia Pacific,Standard
898,Rodriguez Group,Finance,AWS,Small,Europe,Premium
899,Rodriguez-Wallace,Manufacturing,AWS,Medium,Asia Pacific,Premium
900,Williams Group,Technology,Azure,Enterprise,South America,Premium
901,"Parker, Holmes and Cox",Finance,Azure,Small,North America,Enterprise
902,Weber-Davis,Manufacturing,AWS,Small,North America,Premium
903,Nash and Sons,Manufacturing,AWS,Large,Asia Pacific,Enterprise
904,"Romero, Proctor and Castillo",Finance,Azure,Enterprise,South America,Premium
905,Vasquez Inc,Finance,Azure,Medium,Europe,Standard
906,Lopez Ltd,Technology,Google Cloud,Large,Europe,Premium
907,Greer-Coleman,Retail,AWS,Medium,North America,Standard
908,Solis-Harris,Finance,Google Cloud,Enterprise,North America,Premium
909,Jones Inc,Healthcare,Google Cloud,Large,Europe,Premium
910,Wright-Pearson,Manufacturing,AWS,Medium,Europe,Standard
911,Tapia Group,Manufacturing,Azure,Medium,North America,Standard
912,"Odom, Johnson and Taylor",Manufacturing,AWS,Enterprise,North America,Premium
913,Ray Group,Finance,Azure,Small,Europe,Enterprise
914,Allen PLC,Manufacturing,Azure,Large,Asia Pacific,Standard
915,"Clayton, Foley and Johnson",Healthcare,AWS,Large,North America,Standard
916,Shepard and Sons,Retail,Azure,Enterprise,Asia Pacific,Enterprise
917,Clark LLC,Retail,Google Cloud,Medium,Asia Pacific,Premium
918,Taylor-Shepherd,Technology,AWS,Small,Asia Pacific,Standard
919,Chung-Acevedo,Healthcare,Google Cloud,Enterprise,Asia Pacific,Premium
920,Massey-Jones,Healthcare,Google Cloud,Large,South America,Premium
921,"Davidson, Dyer and Barton",Technology,Azure,Large,South America,Enterprise
922,Page-Fox,Finance,AWS,Small,Asia Pacific,Standard
923,Miles-Myers,Manufacturing,AWS,Large,North America,Enterprise
924,Mcmillan Inc,Finance,AWS,Small,South America,Enterprise
925,"Smith, Williams and Johnson",Healthcare,AWS,Large,South America,Enterprise
926,"Mcintosh, Sims and Alexander",Healthcare,Azure,Enterprise,Europe,Enterprise
927,Murphy Ltd,Retail,AWS,Enterprise,North America,Premium
928,Yu LLC,Retail,Google Cloud,Small,Europe,Enterprise
929,Davies-Moore,Healthcare,Google Cloud,Medium,South America,Standard
930,Bean-Martin,Healthcare,Google Cloud,Medium,South America,Premium
931,Olsen-Hudson,Finance,AWS,Enterprise,Europe,Standard
932,"Ruiz, Gonzalez and Brown",Retail,Azure,Medium,North America,Enterprise
933,Page-Smith,Healthcare,Google Cloud,Large,South America,Premium
934,White Inc,Technology,AWS,Small,Asia Pacific,Standard
935,Miller Ltd,Manufacturing,Google Cloud,Large,Asia Pacific,Enterprise
936,Brown-Rodriguez,Manufacturing,Google Cloud,Medium,South America,Enterprise
937,Brandt-Walker,Technology,Azure,Small,Asia Pacific,Premium
938,"Barber, Sherman and Black",Healthcare,Google Cloud,Enterprise,Asia Pacific,Premium
939,Edwards and Sons,Technology,Azure,Small,Europe,Premium
940,"Stewart, Jenkins and Herring",Healthcare,AWS,Small,Asia Pacific,Standard
941,Hernandez-Smith,Healthcare,AWS,Medium,Asia Pacific,Enterprise
942,"Brown, Ortiz and Wilson",Finance,Google Cloud,Medium,South America,Premium
943,"Davis, Powell and Miles",Finance,Azure,Enterprise,South America,Standard
944,Bailey-Carr,Manufacturing,AWS,Enterprise,North America,Standard
945,"Beard, Harris and Rowe",Finance,AWS,Medium,Europe,Enterprise
946,Jacobs-Sawyer,Manufacturing,AWS,Medium,North America,Standard
947,Evans-Robinson,Retail,AWS,Enterprise,North America,Enterprise
948,"Jones, Quinn and King",Retail,AWS,Medium,South America,Enterprise
949,Lopez-Reynolds,Technology,Azure,Medium,Europe,Premium
950,"Sanders, Barnes and Brown",Manufacturing,AWS,Medium,Asia Pacific,Standard
951,"Webb, Hamilton and Sherman",Retail,Azure,Small,Europe,Premium
952,Estrada and Sons,Technology,AWS,Small,North America,Standard
953,Allen-Davis,Manufacturing,Google Cloud,Enterprise,Europe,Enterprise
954,Carey-Jones,Finance,AWS,Enterprise,North America,Enterprise
955,Adams-Reid,Manufacturing,AWS,Small,South America,Enterprise
956,Perez-Moreno,Healthcare,Google Cloud,Small,South America,Enterprise
957,"Peck, Murphy and Henderson",Technology,Azure,Small,South America,Standard
958,Butler Group,Technology,Azure,Large,North America,Premium
959,Jones-Clark,Healthcare,Azure,Enterprise,Europe,Standard
960,"Calderon, Smith and Kemp",Retail,Google Cloud,Enterprise,Asia Pacific,Standard
961,Morris-Lucas,Finance,Google Cloud,Small,North America,Enterprise
962,"Anderson, Kennedy and Smith",Finance,Azure,Medium,Asia Pacific,Premium
963,"Mckinney, Ferguson and Russo",Retail,AWS,Medium,South America,Enterprise
964,Moore Inc,Manufacturing,Azure,Large,South America,Enterprise
965,Rocha Ltd,Retail,Google Cloud,Large,South America,Standard
966,Barnes Group,Technology,Google Cloud,Enterprise,Europe,Premium
967,"Stanley, Woods and Cameron",Manufacturing,Google Cloud,Enterprise,Asia Pacific,Premium
968,Costa-Smith,Manufacturing,Azure,Enterprise,Europe,Enterprise
969,"Carlson, Kent and Petersen",Finance,Google Cloud,Medium,South America,Enterprise
970,Flores-Foster,Healthcare,AWS,Medium,South America,Premium
971,Bowman-Wilson,Manufacturing,Google Cloud,Small,Europe,Premium
972,Fischer-Mack,Finance,AWS,Medium,South America,Enterprise
973,Garza PLC,Technology,AWS,Small,Asia Pacific,Standard
974,Gallagher Inc,Retail,AWS,Small,South America,Premium
975,"Singh, Young and Francis",Manufacturing,Google Cloud,Large,North America,Standard
976,Erickson-Warner,Technology,Azure,Small,Europe,Enterprise
977,Reyes-Serrano,Manufacturing,Azure,Medium,North America,Enterprise
978,Washington-Lewis,Manufacturing,Google Cloud,Medium,Europe,Enterprise
979,Cook Inc,Finance,Azure,Medium,North America,Standard
980,"Davis, Mcgee and Acevedo",Finance,Azure,Enterprise,Asia Pacific,Enterprise
981,Spence-Harding,Technology,Azure,Medium,North America,Enterprise
982,Chavez-Graham,Finance,AWS,Large,Asia Pacific,Premium
983,Williams-Grimes,Retail,AWS,Medium,South America,Premium
984,"Gomez, Lopez and Williams",Manufacturing,AWS,Large,Europe,Premium
985,"Pittman, Wright and Quinn",Manufacturing,AWS,Small,Asia Pacific,Premium
986,Ortiz Ltd,Finance,Google Cloud,Large,Asia Pacific,Enterprise
987,Bell-Esparza,Technology,Azure,Enterprise,Europe,Premium
988,"Wolfe, Campbell and Flynn",Technology,Google Cloud,Enterprise,North America,Premium
989,"Luna, Wiley and Sellers",Finance,Azure,Small,South America,Enterprise
990,Arnold-Allen,Healthcare,Google Cloud,Medium,Asia Pacific,Premium
991,Sims Group,Retail,Google Cloud,Small,Asia Pacific,Standard
992,Lloyd and Sons,Retail,AWS,Enterprise,Asia Pacific,Standard
993,Stewart Inc,Manufacturing,AWS,Enterprise,Asia Pacific,Premium
994,Soto Ltd,Healthcare,Google Cloud,Large,Europe,Enterprise
995,"White, Hunter and Becker",Healthcare,Azure,Medium,Europe,Enterprise
996,"Hensley, Christian and Torres",Healthcare,Azure,Medium,Europe,Standard
997,"Smith, Oneill and Gonzalez",Healthcare,Google Cloud,Large,Europe,Standard
998,Williams and Sons,Finance,AWS,Enterprise,North America,Enterprise
999,King-Chung,Finance,Azure,Large,Asia Pacific,Premium
1000,Powell Ltd,Manufacturing,Azure,Enterprise,Europe,Enterprise
