recovery_id,job_id,customer_id,recovery_status,recovery_duration_min
1706,25749,515,Failed,30.79
1707,25753,516,Failed,56.45
1708,25784,516,Successful,32.84
1709,25807,517,Failed,73.24
1710,25849,517,Failed,113.98
1711,25891,518,Failed,138.46
1712,25915,519,Successful,156.9
1713,25916,519,Partially Successful,148.83
1714,25919,519,Successful,67.88
1715,25922,519,Failed,135.42
1716,25930,519,Successful,60.16
1717,25943,519,Failed,63.44
1718,25946,519,Partially Successful,137.85
1719,25948,519,Successful,50.92
1720,25976,520,Partially Successful,158.01
1721,25984,520,Partially Successful,80.29
1722,25989,520,Failed,22.59
1723,26059,522,Successful,150.29
1724,26072,522,Partially Successful,73.81
1725,26075,522,Partially Successful,128.21
1726,26151,524,Successful,153.4
1727,26159,524,Failed,31.57
1728,26234,525,Successful,145.02
1729,26235,525,Failed,67.13
1730,26253,526,Failed,134.11
1731,26257,526,Successful,67.39
1732,26278,526,Successful,31.49
1733,26281,526,Partially Successful,41.96
1734,26286,526,Partially Successful,129.67
1735,26308,527,Failed,173.57
1736,26313,527,Partially Successful,76.5
1737,26316,527,Successful,101.41
1738,26379,528,Failed,93.2
1739,26389,528,Successful,108.59
1740,26391,528,Partially Successful,61.91
1741,26406,529,Partially Successful,118.66
1742,26413,529,Failed,76.64
1743,26428,529,Successful,172.78
1744,26441,529,Partially Successful,90.48
1745,26445,529,Partially Successful,126.57
1746,26446,529,Failed,141.58
1747,26450,529,Successful,46.88
1748,26453,530,Failed,137.78
1749,26463,530,Failed,139.04
1750,26468,530,Partially Successful,162.07
1751,26474,530,Successful,133.0
1752,26478,530,Successful,80.76
1753,26481,530,Partially Successful,129.42
1754,26487,530,Successful,92.26
1755,26500,530,Successful,29.74
1756,26518,531,Partially Successful,30.4
1757,26519,531,Partially Successful,144.21
1758,26527,531,Partially Successful,151.63
1759,26528,531,Failed,30.24
1760,26538,531,Successful,95.01
1761,26543,531,Failed,106.66
1762,26547,531,Failed,43.33
1763,26572,532,Successful,55.0
1764,26575,532,Partially Successful,28.54
1765,26577,532,Successful,69.0
1766,26589,532,Successful,97.5
1767,26591,532,Successful,118.66
1768,26599,532,Failed,165.71
1769,26661,534,Failed,40.82
1770,26675,534,Failed,153.76
1771,26687,534,Successful,44.31
1772,26748,535,Successful,101.73
1773,26773,536,Successful,178.62
1774,26799,536,Partially Successful,138.15
1775,26803,537,Successful,119.53
1776,26806,537,Successful,165.13
1777,26823,537,Successful,47.89
1778,26829,537,Successful,172.39
1779,26831,537,Successful,24.92
1780,26832,537,Partially Successful,54.25
1781,26843,537,Successful,169.46
1782,26848,537,Partially Successful,175.99
1783,26892,538,Successful,148.78
1784,26961,540,Partially Successful,156.5
1785,26967,540,Failed,179.0
1786,26968,540,Partially Successful,161.26
1787,26978,540,Partially Successful,29.64
1788,27018,541,Partially Successful,36.25
1789,27026,541,Failed,152.99
1790,27029,541,Partially Successful,121.22
1791,27040,541,Failed,91.68
1792,27081,542,Partially Successful,74.03
1793,27090,542,Failed,21.92
1794,27112,543,Partially Successful,94.92
1795,27113,543,Successful,158.59
1796,27158,544,Successful,150.75
1797,27159,544,Failed,155.74
1798,27166,544,Partially Successful,118.54
1799,27174,544,Successful,172.08
1800,27177,544,Failed,111.14
1801,27181,544,Failed,45.88
1802,27188,544,Successful,51.51
1803,27190,544,Failed,42.46
1804,27193,544,Successful,75.91
1805,27207,545,Failed,46.8
1806,27220,545,Successful,144.07
1807,27230,545,Successful,58.95
1808,27237,545,Successful,33.51
1809,27242,545,Partially Successful,133.98
1810,27244,545,Partially Successful,47.49
1811,27247,545,Failed,65.86
1812,27273,546,Partially Successful,28.69
1813,27286,546,Failed,26.8
1814,27293,546,Failed,90.59
1815,27303,547,Failed,34.16
1816,27305,547,Successful,55.75
1817,27306,547,Failed,175.17
1818,27307,547,Partially Successful,121.51
1819,27308,547,Successful,69.14
1820,27309,547,Successful,151.46
1821,27317,547,Successful,98.09
1822,27323,547,Failed,51.51
1823,27330,547,Failed,155.9
1824,27333,547,Successful,153.59
1825,27334,547,Failed,56.65
1826,27344,547,Failed,46.2
1827,27420,549,Failed,173.1
1828,27443,549,Failed,160.76
1829,27472,550,Partially Successful,56.23
1830,27499,550,Failed,56.08
1831,27501,551,Partially Successful,172.49
1832,27577,552,Partially Successful,122.72
1833,27584,552,Successful,92.95
1834,27591,552,Successful,171.8
1835,27599,552,Failed,134.26
1836,27702,555,Partially Successful,92.14
1837,27741,555,Successful,124.86
1838,27743,555,Partially Successful,20.62
1839,27855,558,Successful,54.37
1840,27856,558,Partially Successful,157.51
1841,27870,558,Successful,87.67
1842,27874,558,Partially Successful,112.43
1843,27877,558,Failed,114.83
1844,27883,558,Successful,145.4
1845,27900,558,Partially Successful,122.25
1846,27910,559,Successful,41.86
1847,28031,561,Failed,36.21
1848,28080,562,Partially Successful,142.91
1849,28134,563,Successful,160.72
1850,28150,563,Successful,22.62
1851,28168,564,Successful,72.87
1852,28173,564,Successful,89.49
1853,28174,564,Successful,40.51
1854,28193,564,Failed,85.27
1855,28210,565,Successful,178.92
1856,28237,565,Successful,146.92
1857,28245,565,Failed,104.45
1858,28246,565,Partially Successful,69.99
1859,28252,566,Partially Successful,95.97
1860,28306,567,Successful,176.46
1861,28322,567,Partially Successful,33.57
1862,28325,567,Successful,45.48
1863,28327,567,Successful,132.08
1864,28332,567,Failed,80.17
1865,28344,567,Failed,173.51
1866,28348,567,Successful,179.39
1867,28380,568,Successful,72.03
1868,28381,568,Successful,179.12
1869,28398,568,Failed,31.44
1870,28468,570,Successful,126.13
1871,28482,570,Successful,169.69
1872,28504,571,Failed,63.25
1873,28513,571,Partially Successful,104.1
1874,28533,571,Partially Successful,99.91
1875,28543,571,Partially Successful,94.35
1876,28566,572,Successful,24.83
1877,28583,572,Failed,157.56
1878,28606,573,Failed,113.69
1879,28614,573,Successful,124.47
1880,28629,573,Successful,21.7
1881,28668,574,Partially Successful,120.36
1882,28675,574,Successful,78.27
1883,28698,574,Partially Successful,54.07
1884,28699,574,Partially Successful,116.61
1885,28753,576,Partially Successful,169.46
1886,28763,576,Successful,108.61
1887,28771,576,Failed,125.65
1888,28788,576,Successful,164.27
1889,28790,576,Failed,31.08
1890,28798,576,Failed,124.78
1891,28809,577,Successful,119.27
1892,28810,577,Successful,164.5
1893,28870,578,Successful,148.24
1894,28907,579,Partially Successful,89.12
1895,28968,580,Partially Successful,171.87
1896,28987,580,Successful,121.47
1897,28992,580,Successful,169.27
1898,29068,582,Successful,55.16
1899,29080,582,Partially Successful,115.26
1900,29087,582,Partially Successful,144.53
1901,29092,582,Failed,163.78
1902,29094,582,Failed,52.69
1903,29097,582,Failed,75.47
1904,29124,583,Failed,159.4
1905,29126,583,Failed,50.39
1906,29131,583,Partially Successful,95.6
1907,29132,583,Failed,102.73
1908,29133,583,Failed,84.7
1909,29146,583,Partially Successful,106.52
1910,29148,583,Partially Successful,132.04
1911,29214,585,Failed,49.62
1912,29255,586,Partially Successful,67.23
1913,29256,586,Partially Successful,56.81
1914,29294,586,Failed,148.08
1915,29324,587,Failed,158.97
1916,29329,587,Successful,60.3
1917,29342,587,Successful,141.35
1918,29356,588,Successful,114.97
1919,29364,588,Failed,118.19
1920,29371,588,Successful,32.8
1921,29383,588,Failed,87.42
1922,29384,588,Failed,174.83
1923,29390,588,Partially Successful,49.83
1924,29408,589,Successful,35.43
1925,29509,591,Successful,98.28
1926,29513,591,Failed,88.56
1927,29514,591,Failed,106.35
1928,29527,591,Failed,47.99
1929,29529,591,Partially Successful,99.42
1930,29543,591,Partially Successful,125.54
1931,29554,592,Successful,109.9
1932,29564,592,Successful,101.98
1933,29572,592,Successful,102.15
1934,29577,592,Partially Successful,173.28
1935,29581,592,Failed,123.48
1936,29590,592,Failed,66.24
1937,29595,592,Successful,29.71
1938,29636,593,Failed,24.57
1939,29706,595,Successful,165.22
1940,29709,595,Successful,36.01
1941,29715,595,Successful,173.29
1942,29731,595,Failed,41.59
1943,29746,595,Partially Successful,121.14
1944,29757,596,Partially Successful,84.55
1945,29761,596,Successful,51.88
1946,29776,596,Successful,111.53
1947,29782,596,Successful,152.85
1948,29865,598,Failed,74.54
1949,29876,598,Failed,120.5
1950,29882,598,Successful,147.17
1951,29884,598,Failed,68.78
1952,29930,599,Successful,56.38
1953,29932,599,Failed,45.45
1954,29949,599,Successful,57.3
1955,29974,600,Failed,53.29
1956,29996,600,Failed,158.79
1957,30003,601,Successful,85.64
1958,30033,601,Failed,147.16
1959,30035,601,Failed,61.8
1960,30037,601,Successful,176.55
1961,30052,602,Partially Successful,34.63
1962,30054,602,Partially Successful,52.76
1963,30070,602,Successful,78.57
1964,30133,603,Successful,176.36
1965,30135,603,Successful,117.34
1966,30137,603,Partially Successful,152.42
1967,30138,603,Successful,137.48
1968,30139,603,Failed,177.17
1969,30142,603,Successful,158.69
1970,30163,604,Successful,124.6
1971,30166,604,Successful,147.35
1972,30172,604,Partially Successful,43.92
1973,30260,606,Failed,111.79
1974,30276,606,Partially Successful,132.22
1975,30296,606,Successful,108.53
1976,30308,607,Failed,46.14
1977,30320,607,Partially Successful,55.94
1978,30322,607,Partially Successful,168.36
1979,30326,607,Partially Successful,74.28
1980,30328,607,Failed,111.91
1981,30342,607,Failed,107.87
1982,30344,607,Partially Successful,131.99
1983,30356,608,Partially Successful,147.07
1984,30384,608,Partially Successful,77.71
1985,30401,609,Failed,114.59
1986,30414,609,Successful,54.25
1987,30421,609,Successful,83.8
1988,30427,609,Partially Successful,64.76
1989,30435,609,Successful,39.93
1990,30436,609,Partially Successful,96.48
1991,30446,609,Successful,68.1
1992,30454,610,Failed,96.76
1993,30501,611,Partially Successful,67.07
1994,30504,611,Successful,44.76
1995,30518,611,Successful,51.56
1996,30535,611,Failed,118.71
1997,30541,611,Partially Successful,28.76
1998,30548,611,Successful,47.62
1999,30550,611,Failed,87.77
2000,30552,612,Successful,44.59
2001,30567,612,Partially Successful,135.04
2002,30584,612,Partially Successful,141.95
2003,30615,613,Partially Successful,111.84
2004,30641,613,Partially Successful,24.11
2005,30677,614,Failed,65.11
2006,30686,614,Successful,143.5
2007,30705,615,Successful,60.07
2008,30711,615,Successful,123.94
2009,30758,616,Partially Successful,69.21
2010,30788,616,Successful,118.15
2011,30815,617,Partially Successful,108.01
2012,30920,619,Partially Successful,85.89
2013,30927,619,Failed,35.93
2014,30933,619,Partially Successful,129.94
2015,31043,621,Successful,125.09
2016,31056,622,Partially Successful,43.2
2017,31062,622,Failed,135.68
2018,31066,622,Partially Successful,60.43
2019,31078,622,Successful,178.78
2020,31087,622,Partially Successful,129.07
2021,31097,622,Failed,93.65
2022,31107,623,Partially Successful,98.53
2023,31123,623,Partially Successful,171.73
2024,31132,623,Successful,78.51
2025,31134,623,Successful,131.97
2026,31148,623,Successful,89.24
2027,31172,624,Failed,100.52
2028,31188,624,Partially Successful,109.46
2029,31203,625,Successful,30.75
2030,31244,625,Partially Successful,160.4
2031,31266,626,Partially Successful,61.58
2032,31276,626,Partially Successful,157.43
2033,31280,626,Partially Successful,74.56
2034,31293,626,Successful,161.26
2035,31352,628,Partially Successful,43.62
2036,31366,628,Partially Successful,118.14
2037,31367,628,Successful,88.95
2038,31386,628,Partially Successful,157.12
2039,31387,628,Failed,115.34
2040,31390,628,Partially Successful,76.17
2041,31394,628,Partially Successful,145.62
2042,31400,628,Successful,59.59
2043,31409,629,Successful,108.16
2044,31452,630,Successful,161.19
2045,31456,630,Successful,66.59
2046,31463,630,Partially Successful,58.55
2047,31467,630,Partially Successful,170.99
2048,31468,630,Partially Successful,109.65
2049,31480,630,Successful,46.04
2050,31482,630,Failed,69.06
2051,31489,630,Successful,130.89
2052,31544,631,Partially Successful,70.71
2053,31551,632,Partially Successful,156.78
2054,31565,632,Successful,149.21
2055,31569,632,Partially Successful,142.84
2056,31573,632,Partially Successful,144.71
2057,31575,632,Partially Successful,102.46
2058,31577,632,Failed,126.54
2059,31585,632,Failed,44.27
2060,31591,632,Partially Successful,90.44
2061,31594,632,Failed,164.81
2062,31622,633,Failed,87.38
2063,31636,633,Partially Successful,164.06
2064,31670,634,Failed,117.05
2065,31706,635,Partially Successful,90.29
2066,31729,635,Successful,179.14
2067,31761,636,Failed,72.42
2068,31762,636,Partially Successful,123.43
2069,31764,636,Partially Successful,55.25
2070,31775,636,Partially Successful,143.79
2071,31786,636,Partially Successful,174.41
2072,31789,636,Failed,56.16
2073,31800,636,Partially Successful,177.6
2074,31818,637,Partially Successful,112.57
2075,31852,638,Failed,109.09
2076,31884,638,Partially Successful,138.92
2077,31942,639,Failed,88.75
2078,31983,640,Failed,144.85
2079,31987,640,Failed,141.23
2080,32019,641,Failed,170.62
2081,32074,642,Partially Successful,154.41
2082,32082,642,Successful,88.64
2083,32108,643,Partially Successful,39.32
2084,32139,643,Partially Successful,90.0
2085,32147,643,Partially Successful,139.21
2086,32154,644,Successful,162.69
2087,32156,644,Failed,68.38
2088,32165,644,Successful,83.69
2089,32244,645,Successful,134.74
2090,32273,646,Partially Successful,136.31
2091,32283,646,Failed,34.17
2092,32290,646,Failed,87.33
2093,32308,647,Failed,84.74
2094,32373,648,Partially Successful,94.93
2095,32389,648,Partially Successful,150.25
2096,32406,649,Failed,28.51
2097,32411,649,Successful,133.74
2098,32415,649,Partially Successful,147.95
2099,32424,649,Partially Successful,86.87
2100,32438,649,Partially Successful,93.09
2101,32534,651,Successful,120.67
2102,32556,652,Successful,46.63
2103,32562,652,Failed,156.97
2104,32563,652,Successful,118.83
2105,32565,652,Failed,27.24
2106,32570,652,Successful,23.51
2107,32588,652,Successful,147.41
2108,32593,652,Partially Successful,70.61
2109,32597,652,Successful,151.78
2110,32610,653,Partially Successful,41.67
2111,32620,653,Partially Successful,155.66
2112,32624,653,Partially Successful,20.02
2113,32625,653,Successful,118.76
2114,32640,653,Successful,94.86
2115,32656,654,Successful,68.52
2116,32679,654,Successful,68.4
2117,32693,654,Partially Successful,55.92
2118,32819,657,Partially Successful,84.01
2119,32857,658,Failed,86.75
2120,32930,659,Failed,125.33
2121,32939,659,Successful,71.0
2122,32953,660,Failed,29.89
2123,32965,660,Successful,149.59
2124,32968,660,Successful,24.65
2125,32969,660,Partially Successful,110.93
2126,32978,660,Successful,129.07
2127,32983,660,Partially Successful,82.84
2128,33065,662,Failed,164.36
2129,33082,662,Partially Successful,74.64
2130,33091,662,Partially Successful,152.1
2131,33096,662,Successful,82.58
2132,33104,663,Failed,105.18
2133,33110,663,Partially Successful,149.33
2134,33114,663,Failed,93.9
2135,33121,663,Successful,174.32
2136,33122,663,Failed,148.81
2137,33136,663,Failed,20.66
2138,33148,663,Successful,154.24
2139,33186,664,Partially Successful,175.04
2140,33196,664,Failed,137.16
2141,33210,665,Partially Successful,112.9
2142,33247,665,Failed,26.99
2143,33257,666,Successful,178.49
2144,33262,666,Failed,65.16
2145,33277,666,Failed,101.16
2146,33279,666,Partially Successful,101.05
2147,33282,666,Failed,31.02
2148,33291,666,Successful,142.81
2149,33293,666,Successful,140.78
2150,33295,666,Failed,124.7
2151,33299,666,Partially Successful,46.2
2152,33320,667,Failed,164.89
2153,33326,667,Failed,31.64
2154,33408,669,Successful,88.77
2155,33409,669,Failed,74.4
2156,33410,669,Partially Successful,76.0
2157,33418,669,Partially Successful,177.64
2158,33423,669,Successful,56.73
2159,33426,669,Failed,74.37
2160,33433,669,Partially Successful,79.97
2161,33438,669,Failed,94.47
2162,33450,669,Failed,41.05
2163,33473,670,Partially Successful,85.78
2164,33492,670,Partially Successful,38.67
2165,33497,670,Failed,159.42
2166,33531,671,Successful,51.02
2167,33559,672,Successful,155.56
2168,33601,673,Failed,80.6
2169,33615,673,Successful,108.36
2170,33692,674,Failed,91.42
2171,33742,675,Failed,145.15
2172,33754,676,Failed,133.06
2173,33757,676,Failed,93.59
2174,33781,676,Partially Successful,121.89
2175,33850,677,Partially Successful,98.61
2176,33852,678,Successful,74.88
2177,33903,679,Successful,114.97
2178,33911,679,Failed,99.09
2179,33914,679,Partially Successful,122.51
2180,33927,679,Failed,81.76
2181,33929,679,Failed,43.04
2182,33933,679,Partially Successful,134.41
2183,33938,679,Failed,146.64
2184,33940,679,Failed,109.99
2185,33954,680,Failed,50.1
2186,34045,681,Successful,46.5
2187,34054,682,Failed,27.38
2188,34127,683,Failed,134.78
2189,34149,683,Failed,179.0
2190,34188,684,Partially Successful,149.6
2191,34205,685,Failed,20.94
2192,34213,685,Partially Successful,59.28
2193,34214,685,Partially Successful,104.84
2194,34245,685,Failed,71.86
2195,34250,685,Successful,65.44
2196,34273,686,Successful,102.62
2197,34329,687,Successful,72.23
2198,34397,688,Partially Successful,40.1
2199,34422,689,Successful,178.88
2200,34432,689,Partially Successful,159.79
2201,34433,689,Partially Successful,48.29
2202,34446,689,Successful,118.61
2203,34447,689,Partially Successful,58.82
2204,34495,690,Partially Successful,83.68
2205,34496,690,Failed,32.64
2206,34543,691,Successful,128.21
2207,34546,691,Failed,153.91
2208,34552,692,Partially Successful,129.72
2209,34553,692,Failed,83.11
2210,34569,692,Partially Successful,105.94
2211,34571,692,Partially Successful,169.6
2212,34576,692,Failed,148.92
2213,34581,692,Successful,65.32
2214,34596,692,Partially Successful,96.79
2215,34597,692,Failed,167.36
2216,34598,692,Successful,159.08
2217,34609,693,Failed,42.33
2218,34620,693,Failed,175.03
2219,34624,693,Partially Successful,101.4
2220,34633,693,Partially Successful,146.22
2221,34634,693,Successful,83.63
2222,34641,693,Partially Successful,133.03
2223,34645,693,Failed,120.11
2224,34700,694,Successful,159.19
2225,34734,695,Failed,53.96
2226,34776,696,Partially Successful,33.1
2227,34805,697,Failed,76.08
2228,34806,697,Successful,26.03
2229,34809,697,Failed,95.79
2230,34814,697,Partially Successful,146.43
2231,34826,697,Partially Successful,41.24
2232,34827,697,Failed,57.11
2233,34829,697,Failed,50.73
2234,34830,697,Failed,33.67
2235,34833,697,Partially Successful,79.31
2236,34838,697,Partially Successful,69.56
2237,34861,698,Successful,54.08
2238,34862,698,Failed,179.44
2239,34882,698,Failed,135.13
2240,34887,698,Partially Successful,85.22
2241,34901,699,Successful,171.15
2242,34905,699,Successful,36.45
2243,34920,699,Failed,173.89
2244,34937,699,Failed,74.34
2245,34964,700,Failed,173.0
2246,34965,700,Partially Successful,87.24
2247,34966,700,Partially Successful,103.35
2248,34971,700,Successful,132.29
2249,34980,700,Failed,133.3
2250,34999,700,Failed,41.93
2251,35030,701,Successful,107.03
2252,35051,702,Successful,68.21
2253,35052,702,Partially Successful,66.88
2254,35066,702,Successful,42.75
2255,35087,702,Partially Successful,159.86
2256,35089,702,Failed,119.81
2257,35107,703,Failed,46.44
2258,35137,703,Failed,119.81
2259,35216,705,Failed,72.64
2260,35223,705,Successful,172.58
2261,35261,706,Partially Successful,133.17
2262,35267,706,Successful,80.19
2263,35284,706,Failed,170.95
2264,35307,707,Partially Successful,140.35
2265,35324,707,Successful,22.21
2266,35342,707,Failed,20.75
2267,35358,708,Partially Successful,115.59
2268,35362,708,Partially Successful,131.59
2269,35370,708,Successful,111.68
2270,35376,708,Successful,172.42
2271,35379,708,Successful,25.62
2272,35385,708,Failed,177.31
2273,35391,708,Successful,140.72
2274,35392,708,Partially Successful,129.82
2275,35393,708,Failed,160.63
2276,35400,708,Failed,49.9
2277,35408,709,Failed,27.51
2278,35431,709,Partially Successful,79.4
2279,35436,709,Partially Successful,64.93
2280,35440,709,Failed,133.23
2281,35446,709,Failed,20.83
2282,35463,710,Failed,137.91
2283,35478,710,Failed,179.86
2284,35489,710,Failed,128.32
2285,35491,710,Successful,138.41
2286,35496,710,Failed,96.56
2287,35503,711,Successful,173.18
2288,35547,711,Failed,42.59
2289,35700,714,Successful,22.31
2290,35719,715,Partially Successful,86.04
2291,35766,716,Failed,45.78
2292,35772,716,Failed,127.34
2293,35826,717,Failed,112.51
2294,35848,717,Failed,75.81
2295,35853,718,Successful,78.11
2296,35854,718,Partially Successful,97.5
2297,35855,718,Successful,90.48
2298,35857,718,Failed,53.72
2299,35859,718,Failed,164.89
2300,35871,718,Failed,147.99
2301,35873,718,Partially Successful,63.55
2302,35878,718,Successful,126.53
2303,35880,718,Successful,166.02
2304,35885,718,Failed,173.0
2305,35893,718,Successful,23.25
2306,35909,719,Partially Successful,120.43
2307,35926,719,Partially Successful,132.03
2308,35953,720,Partially Successful,20.87
2309,35959,720,Failed,22.2
2310,35968,720,Successful,36.68
2311,35969,720,Partially Successful,53.83
2312,35970,720,Partially Successful,120.54
2313,35972,720,Failed,68.49
2314,35979,720,Successful,84.07
2315,35988,720,Partially Successful,61.34
2316,35991,720,Partially Successful,37.12
2317,35992,720,Successful,172.19
2318,35993,720,Successful,149.53
2319,36017,721,Successful,135.49
2320,36027,721,Partially Successful,151.24
2321,36031,721,Successful,88.06
2322,36066,722,Successful,39.75
2323,36090,722,Successful,95.16
2324,36096,722,Failed,49.01
2325,36103,723,Successful,115.68
2326,36123,723,Successful,98.54
2327,36161,724,Successful,46.32
2328,36173,724,Failed,152.64
2329,36204,725,Successful,40.98
2330,36216,725,Partially Successful,57.79
2331,36217,725,Failed,71.71
2332,36222,725,Partially Successful,107.83
2333,36226,725,Failed,93.53
2334,36231,725,Partially Successful,74.55
2335,36232,725,Failed,113.83
2336,36243,725,Successful,29.1
2337,36251,726,Partially Successful,41.8
2338,36254,726,Failed,179.74
2339,36255,726,Partially Successful,116.02
2340,36256,726,Partially Successful,96.91
2341,36280,726,Successful,105.07
2342,36292,726,Successful,178.23
2343,36296,726,Failed,93.24
2344,36305,727,Successful,154.82
2345,36328,727,Successful,107.63
2346,36330,727,Failed,67.38
2347,36334,727,Successful,33.59
2348,36373,728,Partially Successful,27.48
2349,36393,728,Partially Successful,84.17
2350,36421,729,Successful,21.94
2351,36431,729,Failed,109.69
2352,36479,730,Partially Successful,27.77
2353,36500,730,Successful,50.79
2354,36515,731,Partially Successful,34.64
2355,36556,732,Successful,60.56
2356,36589,732,Successful,55.8
2357,36595,732,Partially Successful,174.63
2358,36601,733,Failed,169.41
2359,36610,733,Partially Successful,87.15
2360,36617,733,Failed,148.12
2361,36642,733,Partially Successful,169.61
2362,36652,734,Successful,97.0
2363,36654,734,Successful,173.02
2364,36668,734,Partially Successful,97.22
2365,36674,734,Partially Successful,42.29
2366,36718,735,Partially Successful,89.29
2367,36731,735,Partially Successful,119.53
2368,36739,735,Failed,98.75
2369,36740,735,Failed,110.43
2370,36750,735,Failed,145.95
2371,36814,737,Successful,156.81
2372,36827,737,Partially Successful,154.1
2373,36835,737,Partially Successful,25.0
2374,36837,737,Partially Successful,42.4
2375,36839,737,Successful,56.93
2376,36841,737,Successful,103.61
2377,36849,737,Partially Successful,172.95
2378,36852,738,Successful,161.05
2379,36905,739,Failed,33.1
2380,36920,739,Failed,151.05
2381,36927,739,Failed,177.85
2382,36942,739,Partially Successful,42.14
2383,36975,740,Failed,129.34
2384,36976,740,Partially Successful,133.16
2385,36982,740,Failed,164.09
2386,36999,740,Successful,108.95
2387,37018,741,Partially Successful,175.36
2388,37029,741,Failed,142.87
2389,37040,741,Failed,142.27
2390,37042,741,Successful,106.23
2391,37053,742,Successful,58.83
2392,37057,742,Successful,146.26
2393,37059,742,Successful,177.94
2394,37100,742,Failed,165.17
2395,37114,743,Failed,117.78
2396,37130,743,Successful,42.02
2397,37148,743,Successful,89.57
2398,37167,744,Partially Successful,134.46
2399,37169,744,Successful,51.61
2400,37239,745,Successful,91.77
2401,37277,746,Partially Successful,113.38
2402,37282,746,Failed,67.21
2403,37286,746,Partially Successful,106.72
2404,37311,747,Failed,88.76
2405,37342,747,Successful,138.69
2406,37345,747,Partially Successful,92.85
2407,37348,747,Successful,68.62
2408,37365,748,Successful,125.46
2409,37367,748,Failed,79.56
2410,37371,748,Failed,155.99
2411,37374,748,Partially Successful,38.56
2412,37388,748,Partially Successful,46.97
2413,37398,748,Successful,70.56
2414,37407,749,Failed,60.28
2415,37413,749,Partially Successful,43.29
2416,37414,749,Successful,154.33
2417,37417,749,Successful,56.3
2418,37422,749,Failed,143.67
2419,37426,749,Partially Successful,35.81
2420,37474,750,Successful,66.36
2421,37490,750,Partially Successful,88.74
2422,37513,751,Partially Successful,105.19
2423,37546,751,Partially Successful,99.14
2424,37549,751,Failed,173.47
2425,37567,752,Partially Successful,50.01
2426,37582,752,Partially Successful,134.61
2427,37589,752,Successful,132.18
2428,37594,752,Successful,53.4
2429,37604,753,Successful,80.93
2430,37610,753,Partially Successful,157.1
2431,37613,753,Partially Successful,46.74
2432,37626,753,Successful,120.89
2433,37633,753,Successful,116.65
2434,37648,753,Successful,32.23
2435,37656,754,Partially Successful,42.31
2436,37661,754,Partially Successful,78.23
2437,37665,754,Failed,152.72
2438,37673,754,Partially Successful,57.5
2439,37677,754,Partially Successful,28.66
2440,37680,754,Partially Successful,99.67
2441,37681,754,Successful,33.13
2442,37683,754,Failed,157.22
2443,37694,754,Successful,85.74
2444,37698,754,Successful,178.66
2445,37700,754,Failed,56.23
2446,37730,755,Failed,120.47
2447,37740,755,Failed,63.67
2448,37767,756,Partially Successful,93.98
2449,37803,757,Partially Successful,113.25
2450,37810,757,Partially Successful,130.34
2451,37813,757,Failed,32.74
2452,37842,757,Partially Successful,113.88
2453,37909,759,Successful,74.65
2454,37925,759,Partially Successful,85.08
2455,37963,760,Partially Successful,36.96
2456,37964,760,Successful,54.5
2457,37968,760,Partially Successful,159.83
2458,37970,760,Partially Successful,147.26
2459,37986,760,Partially Successful,37.28
2460,38049,761,Failed,71.19
2461,38059,762,Successful,174.16
2462,38062,762,Successful,87.09
2463,38085,762,Successful,85.24
2464,38087,762,Failed,89.58
2465,38098,762,Successful,51.15
2466,38146,763,Successful,38.3
2467,38179,764,Successful,158.29
2468,38201,765,Failed,146.67
2469,38207,765,Partially Successful,171.15
2470,38234,765,Partially Successful,121.96
2471,38248,765,Failed,57.92
2472,38252,766,Successful,138.74
2473,38256,766,Successful,41.39
2474,38259,766,Successful,65.25
2475,38260,766,Partially Successful,134.1
2476,38262,766,Successful,112.01
2477,38263,766,Partially Successful,52.72
2478,38268,766,Failed,141.44
2479,38271,766,Successful,113.0
2480,38272,766,Partially Successful,164.67
2481,38274,766,Partially Successful,175.44
2482,38282,766,Failed,42.64
2483,38289,766,Failed,56.7
2484,38290,766,Successful,21.03
2485,38331,767,Partially Successful,81.77
2486,38333,767,Partially Successful,166.0
2487,38337,767,Successful,108.55
2488,38342,767,Failed,77.42
2489,38346,767,Failed,123.8
2490,38357,768,Partially Successful,168.91
2491,38367,768,Successful,162.85
2492,38374,768,Failed,154.49
2493,38388,768,Failed,129.61
2494,38398,768,Failed,32.92
2495,38446,769,Failed,141.95
2496,38469,770,Successful,130.91
2497,38505,771,Failed,115.69
2498,38508,771,Successful,30.08
2499,38563,772,Successful,52.22
2500,38599,772,Failed,22.01
2501,38652,774,Failed,47.91
2502,38654,774,Partially Successful,54.84
2503,38681,774,Partially Successful,150.73
2504,38682,774,Successful,124.97
2505,38708,775,Partially Successful,74.12
2506,38709,775,Partially Successful,121.82
2507,38713,775,Partially Successful,114.01
2508,38726,775,Partially Successful,143.47
2509,38733,775,Successful,25.05
2510,38741,775,Partially Successful,108.65
2511,38744,775,Successful,46.06
2512,38748,775,Failed,162.09
2513,38752,776,Successful,163.99
2514,38770,776,Partially Successful,65.97
2515,38782,776,Partially Successful,147.35
2516,38787,776,Partially Successful,91.99
2517,38788,776,Successful,131.64
2518,38887,778,Successful,127.29
2519,38931,779,Failed,162.02
2520,38935,779,Failed,133.44
2521,38944,779,Failed,143.5
2522,38980,780,Failed,68.69
2523,38986,780,Failed,31.53
2524,39018,781,Partially Successful,103.74
2525,39023,781,Partially Successful,114.63
2526,39024,781,Partially Successful,66.43
