job_id,customer_id,backup_date,backup_size_gb,backup_status,backup_duration_min,recovery_time_min,storage_cost_usd,cloud_provider,region
30490,610,2025-02-09,76.98,Success,0.77,0.9239999999999999,1.54,AWS,South America
30491,610,2025-02-10,201.48,Success,2.01,2.4119999999999995,4.03,AWS,South America
30492,610,2025-02-11,192.67,Success,1.93,2.316,3.85,AWS,South America
30493,610,2025-02-12,175.6,Success,1.76,2.112,3.51,AWS,South America
30494,610,2025-02-13,156.31,Success,1.56,1.8719999999999999,3.13,AWS,South America
30495,610,2025-02-14,166.67,Success,1.67,2.004,3.33,AWS,South America
30496,610,2025-02-15,220.54,Success,2.21,2.6519999999999997,4.41,AWS,South America
30497,610,2025-02-16,54.24,Success,0.54,0.648,1.08,AWS,South America
30498,610,2025-02-17,181.04,Success,1.81,2.172,3.62,AWS,South America
30499,610,2025-02-18,216.84,Success,2.17,2.6039999999999996,4.34,AWS,South America
30500,610,2025-02-19,106.56,Success,1.07,1.284,2.13,AWS,South America
30501,611,2025-01-01,7718.15,Failed,77.18,0.0,154.36,AWS,South America
30502,611,2025-01-02,7940.43,Success,79.4,95.28,158.81,AWS,South America
30503,611,2025-01-03,6049.34,Success,60.49,72.588,120.99,AWS,South America
30504,611,2025-01-04,6348.54,Failed,63.49,0.0,126.97,AWS,South America
30505,611,2025-01-05,7892.6,Success,78.93,94.71600000000001,157.85,AWS,South America
30506,611,2025-01-06,7438.09,Success,74.38,89.25599999999999,148.76,AWS,South America
30507,611,2025-01-07,8293.15,Success,82.93,99.516,165.86,AWS,South America
30508,611,2025-01-08,9488.21,Success,94.88,113.856,189.76,AWS,South America
30509,611,2025-01-09,7469.5,Success,74.69,89.628,149.39,AWS,South America
30510,611,2025-01-10,8183.42,Success,81.83,98.196,163.67,AWS,South America
30511,611,2025-01-11,7741.15,Success,77.41,92.892,154.82,AWS,South America
30512,611,2025-01-12,10119.87,Success,101.2,121.44,202.4,AWS,South America
30513,611,2025-01-13,6163.41,Success,61.63,73.956,123.27,AWS,South America
30514,611,2025-01-14,9255.9,Success,92.56,111.072,185.12,AWS,South America
30515,611,2025-01-15,7165.72,Success,71.66,85.99199999999999,143.31,AWS,South America
30516,611,2025-01-16,5454.19,Success,54.54,65.448,109.08,AWS,South America
30517,611,2025-01-17,10594.82,Success,105.95,127.14,211.9,AWS,South America
30518,611,2025-01-18,11159.11,Failed,111.59,0.0,223.18,AWS,South America
30519,611,2025-01-19,10866.67,Success,108.67,130.404,217.33,AWS,South America
30520,611,2025-01-20,9969.55,Success,99.7,119.64,199.39,AWS,South America
30521,611,2025-01-21,6519.62,Success,65.2,78.24,130.39,AWS,South America
30522,611,2025-01-22,10211.45,Success,102.11,122.532,204.23,AWS,South America
30523,611,2025-01-23,8281.42,Success,82.81,99.372,165.63,AWS,South America
30524,611,2025-01-24,5129.26,Success,51.29,61.547999999999995,102.59,AWS,South America
30525,611,2025-01-25,10266.78,Success,102.67,123.204,205.34,AWS,South America
30526,611,2025-01-26,7159.77,Success,71.6,85.91999999999999,143.2,AWS,South America
30527,611,2025-01-27,8666.33,Success,86.66,103.99199999999999,173.33,AWS,South America
30528,611,2025-01-28,9966.14,Success,99.66,119.59199999999998,199.32,AWS,South America
30529,611,2025-01-29,7132.24,Success,71.32,85.58399999999999,142.64,AWS,South America
30530,611,2025-01-30,9863.35,Success,98.63,118.356,197.27,AWS,South America
30531,611,2025-01-31,7666.56,Success,76.67,92.004,153.33,AWS,South America
30532,611,2025-02-01,10237.05,Success,102.37,122.844,204.74,AWS,South America
30533,611,2025-02-02,7274.14,Success,72.74,87.288,145.48,AWS,South America
30534,611,2025-02-03,9784.57,Success,97.85,117.41999999999999,195.69,AWS,South America
30535,611,2025-02-04,6604.88,Failed,66.05,0.0,132.1,AWS,South America
30536,611,2025-02-05,7390.78,Success,73.91,88.692,147.82,AWS,South America
30537,611,2025-02-06,7892.1,Success,78.92,94.704,157.84,AWS,South America
30538,611,2025-02-07,5811.55,Success,58.12,69.744,116.23,AWS,South America
30539,611,2025-02-08,8603.96,Success,86.04,103.248,172.08,AWS,South America
30540,611,2025-02-09,10269.57,Success,102.7,123.24,205.39,AWS,South America
30541,611,2025-02-10,5090.07,Failed,50.9,0.0,101.8,AWS,South America
30542,611,2025-02-11,6699.84,Success,67.0,80.39999999999999,134.0,AWS,South America
30543,611,2025-02-12,11829.17,Success,118.29,141.948,236.58,AWS,South America
30544,611,2025-02-13,5023.14,Success,50.23,60.275999999999996,100.46,AWS,South America
30545,611,2025-02-14,10901.48,Success,109.01,130.812,218.03,AWS,South America
30546,611,2025-02-15,10998.63,Success,109.99,131.988,219.97,AWS,South America
30547,611,2025-02-16,9708.19,Success,97.08,116.496,194.16,AWS,South America
30548,611,2025-02-17,10039.12,Failed,100.39,0.0,200.78,AWS,South America
30549,611,2025-02-18,7306.61,Success,73.07,87.68399999999998,146.13,AWS,South America
30550,611,2025-02-19,9663.38,Failed,96.63,0.0,193.27,AWS,South America
30551,612,2025-01-01,795.69,Success,7.96,9.552,15.91,AWS,Asia Pacific
30552,612,2025-01-02,466.49,Failed,4.66,0.0,9.33,AWS,Asia Pacific
30553,612,2025-01-03,380.53,Success,3.81,4.572,7.61,AWS,Asia Pacific
30554,612,2025-01-04,701.81,Success,7.02,8.424,14.04,AWS,Asia Pacific
30555,612,2025-01-05,1402.17,Success,14.02,16.823999999999998,28.04,AWS,Asia Pacific
30556,612,2025-01-06,1461.33,Success,14.61,17.532,29.23,AWS,Asia Pacific
30557,612,2025-01-07,1349.55,Success,13.5,16.2,26.99,AWS,Asia Pacific
30558,612,2025-01-08,1152.21,Success,11.52,13.824,23.04,AWS,Asia Pacific
30559,612,2025-01-09,412.66,Success,4.13,4.9559999999999995,8.25,AWS,Asia Pacific
30560,612,2025-01-10,1416.14,Success,14.16,16.992,28.32,AWS,Asia Pacific
30561,612,2025-01-11,903.02,Success,9.03,10.835999999999999,18.06,AWS,Asia Pacific
30562,612,2025-01-12,394.32,Success,3.94,4.728,7.89,AWS,Asia Pacific
30563,612,2025-01-13,881.31,Success,8.81,10.572000000000001,17.63,AWS,Asia Pacific
30564,612,2025-01-14,1023.48,Success,10.23,12.276,20.47,AWS,Asia Pacific
30565,612,2025-01-15,1271.45,Success,12.71,15.252,25.43,AWS,Asia Pacific
30566,612,2025-01-16,550.92,Success,5.51,6.611999999999999,11.02,AWS,Asia Pacific
30567,612,2025-01-17,769.57,Failed,7.7,0.0,15.39,AWS,Asia Pacific
30568,612,2025-01-18,761.93,Success,7.62,9.144,15.24,AWS,Asia Pacific
30569,612,2025-01-19,574.24,Success,5.74,6.888,11.48,AWS,Asia Pacific
30570,612,2025-01-20,1081.12,Success,10.81,12.972,21.62,AWS,Asia Pacific
30571,612,2025-01-21,1426.21,Success,14.26,17.112,28.52,AWS,Asia Pacific
30572,612,2025-01-22,664.46,Success,6.64,7.967999999999999,13.29,AWS,Asia Pacific
30573,612,2025-01-23,510.22,Success,5.1,6.119999999999999,10.2,AWS,Asia Pacific
30574,612,2025-01-24,388.37,Success,3.88,4.656,7.77,AWS,Asia Pacific
30575,612,2025-01-25,595.52,Success,5.96,7.152,11.91,AWS,Asia Pacific
30576,612,2025-01-26,796.97,Success,7.97,9.564,15.94,AWS,Asia Pacific
30577,612,2025-01-27,1318.86,Success,13.19,15.828,26.38,AWS,Asia Pacific
30578,612,2025-01-28,997.81,Success,9.98,11.976,19.96,AWS,Asia Pacific
30579,612,2025-01-29,635.86,Success,6.36,7.632,12.72,AWS,Asia Pacific
30580,612,2025-01-30,312.21,Success,3.12,3.7439999999999998,6.24,AWS,Asia Pacific
30581,612,2025-01-31,541.26,Success,5.41,6.492,10.83,AWS,Asia Pacific
30582,612,2025-02-01,1120.64,Success,11.21,13.452,22.41,AWS,Asia Pacific
30583,612,2025-02-02,1033.33,Success,10.33,12.395999999999999,20.67,AWS,Asia Pacific
30584,612,2025-02-03,1160.55,Failed,11.61,0.0,23.21,AWS,Asia Pacific
30585,612,2025-02-04,1101.41,Success,11.01,13.212,22.03,AWS,Asia Pacific
30586,612,2025-02-05,1021.46,Success,10.21,12.252,20.43,AWS,Asia Pacific
30587,612,2025-02-06,1485.47,Success,14.85,17.82,29.71,AWS,Asia Pacific
30588,612,2025-02-07,337.04,Success,3.37,4.044,6.74,AWS,Asia Pacific
30589,612,2025-02-08,569.9,Success,5.7,6.84,11.4,AWS,Asia Pacific
30590,612,2025-02-09,733.47,Success,7.33,8.796,14.67,AWS,Asia Pacific
30591,612,2025-02-10,714.04,Success,7.14,8.568,14.28,AWS,Asia Pacific
30592,612,2025-02-11,1126.19,Success,11.26,13.511999999999999,22.52,AWS,Asia Pacific
30593,612,2025-02-12,1099.55,Success,11.0,13.2,21.99,AWS,Asia Pacific
30594,612,2025-02-13,429.19,Success,4.29,5.148,8.58,AWS,Asia Pacific
30595,612,2025-02-14,541.04,Success,5.41,6.492,10.82,AWS,Asia Pacific
30596,612,2025-02-15,1152.59,Success,11.53,13.835999999999999,23.05,AWS,Asia Pacific
30597,612,2025-02-16,1187.57,Success,11.88,14.256,23.75,AWS,Asia Pacific
30598,612,2025-02-17,451.37,Success,4.51,5.412,9.03,AWS,Asia Pacific
30599,612,2025-02-18,1127.13,Success,11.27,13.524,22.54,AWS,Asia Pacific
30600,612,2025-02-19,1443.42,Success,14.43,17.316,28.87,AWS,Asia Pacific
30601,613,2025-01-01,2655.08,Success,26.55,31.86,53.1,AWS,Asia Pacific
30602,613,2025-01-02,3080.7,Success,30.81,36.971999999999994,61.61,AWS,Asia Pacific
30603,613,2025-01-03,1843.5,Success,18.43,22.116,36.87,AWS,Asia Pacific
30604,613,2025-01-04,3709.76,Success,37.1,44.52,74.2,AWS,Asia Pacific
30605,613,2025-01-05,1666.03,Success,16.66,19.992,33.32,AWS,Asia Pacific
30606,613,2025-01-06,4321.83,Success,43.22,51.864,86.44,AWS,Asia Pacific
30607,613,2025-01-07,4242.85,Success,42.43,50.916,84.86,AWS,Asia Pacific
30608,613,2025-01-08,2373.34,Success,23.73,28.476,47.47,AWS,Asia Pacific
30609,613,2025-01-09,2792.04,Success,27.92,33.504,55.84,AWS,Asia Pacific
30610,613,2025-01-10,3254.64,Success,32.55,39.059999999999995,65.09,AWS,Asia Pacific
30611,613,2025-01-11,3444.07,Success,34.44,41.327999999999996,68.88,AWS,Asia Pacific
30612,613,2025-01-12,3096.28,Success,30.96,37.152,61.93,AWS,Asia Pacific
30613,613,2025-01-13,1734.71,Success,17.35,20.82,34.69,AWS,Asia Pacific
30614,613,2025-01-14,3953.53,Success,39.54,47.448,79.07,AWS,Asia Pacific
30615,613,2025-01-15,4205.04,Failed,42.05,0.0,84.1,AWS,Asia Pacific
30616,613,2025-01-16,2654.17,Success,26.54,31.848,53.08,AWS,Asia Pacific
30617,613,2025-01-17,2494.14,Success,24.94,29.928,49.88,AWS,Asia Pacific
30618,613,2025-01-18,4490.11,Success,44.9,53.879999999999995,89.8,AWS,Asia Pacific
30619,613,2025-01-19,2522.38,Success,25.22,30.263999999999996,50.45,AWS,Asia Pacific
30620,613,2025-01-20,3396.34,Success,33.96,40.752,67.93,AWS,Asia Pacific
30621,613,2025-01-21,1752.87,Success,17.53,21.036,35.06,AWS,Asia Pacific
30622,613,2025-01-22,2744.39,Success,27.44,32.928,54.89,AWS,Asia Pacific
30623,613,2025-01-23,4297.63,Success,42.98,51.57599999999999,85.95,AWS,Asia Pacific
30624,613,2025-01-24,3597.88,Success,35.98,43.175999999999995,71.96,AWS,Asia Pacific
30625,613,2025-01-25,3268.66,Success,32.69,39.227999999999994,65.37,AWS,Asia Pacific
30626,613,2025-01-26,3276.87,Success,32.77,39.324000000000005,65.54,AWS,Asia Pacific
30627,613,2025-01-27,4648.11,Success,46.48,55.775999999999996,92.96,AWS,Asia Pacific
30628,613,2025-01-28,4682.63,Success,46.83,56.196,93.65,AWS,Asia Pacific
30629,613,2025-01-29,4674.27,Success,46.74,56.088,93.49,AWS,Asia Pacific
30630,613,2025-01-30,1758.43,Success,17.58,21.095999999999997,35.17,AWS,Asia Pacific
30631,613,2025-01-31,1922.81,Success,19.23,23.076,38.46,AWS,Asia Pacific
30632,613,2025-02-01,3554.85,Success,35.55,42.66,71.1,AWS,Asia Pacific
30633,613,2025-02-02,3046.01,Success,30.46,36.552,60.92,AWS,Asia Pacific
30634,613,2025-02-03,2947.8,Success,29.48,35.376,58.96,AWS,Asia Pacific
30635,613,2025-02-04,3510.2,Success,35.1,42.12,70.2,AWS,Asia Pacific
30636,613,2025-02-05,2361.32,Success,23.61,28.331999999999997,47.23,AWS,Asia Pacific
30637,613,2025-02-06,4040.59,Success,40.41,48.492,80.81,AWS,Asia Pacific
30638,613,2025-02-07,2928.73,Success,29.29,35.147999999999996,58.57,AWS,Asia Pacific
30639,613,2025-02-08,2732.17,Success,27.32,32.784,54.64,AWS,Asia Pacific
30640,613,2025-02-09,2948.76,Success,29.49,35.388,58.98,AWS,Asia Pacific
30641,613,2025-02-10,2712.33,Failed,27.12,0.0,54.25,AWS,Asia Pacific
30642,613,2025-02-11,3278.5,Success,32.78,39.336,65.57,AWS,Asia Pacific
30643,613,2025-02-12,4982.92,Success,49.83,59.79599999999999,99.66,AWS,Asia Pacific
30644,613,2025-02-13,4855.82,Success,48.56,58.272,97.12,AWS,Asia Pacific
30645,613,2025-02-14,3960.98,Success,39.61,47.532,79.22,AWS,Asia Pacific
30646,613,2025-02-15,4317.35,Success,43.17,51.804,86.35,AWS,Asia Pacific
30647,613,2025-02-16,2853.55,Success,28.54,34.248,57.07,AWS,Asia Pacific
30648,613,2025-02-17,4438.88,Success,44.39,53.268,88.78,AWS,Asia Pacific
30649,613,2025-02-18,3794.29,Success,37.94,45.528,75.89,AWS,Asia Pacific
30650,613,2025-02-19,3797.92,Success,37.98,45.57599999999999,75.96,AWS,Asia Pacific
30651,614,2025-01-01,1150.12,Success,11.5,13.799999999999999,23.0,Google Cloud,North America
30652,614,2025-01-02,976.26,Success,9.76,11.712,19.53,Google Cloud,North America
30653,614,2025-01-03,1277.53,Success,12.78,15.335999999999999,25.55,Google Cloud,North America
30654,614,2025-01-04,1367.24,Success,13.67,16.404,27.34,Google Cloud,North America
30655,614,2025-01-05,1448.39,Success,14.48,17.376,28.97,Google Cloud,North America
30656,614,2025-01-06,975.27,Success,9.75,11.7,19.51,Google Cloud,North America
30657,614,2025-01-07,974.28,Success,9.74,11.688,19.49,Google Cloud,North America
30658,614,2025-01-08,616.25,Success,6.16,7.3919999999999995,12.33,Google Cloud,North America
30659,614,2025-01-09,1234.44,Success,12.34,14.808,24.69,Google Cloud,North America
30660,614,2025-01-10,527.65,Success,5.28,6.336,10.55,Google Cloud,North America
30661,614,2025-01-11,1322.95,Success,13.23,15.876,26.46,Google Cloud,North America
30662,614,2025-01-12,1277.28,Success,12.77,15.323999999999998,25.55,Google Cloud,North America
30663,614,2025-01-13,1188.42,Success,11.88,14.256,23.77,Google Cloud,North America
30664,614,2025-01-14,683.81,Success,6.84,8.208,13.68,Google Cloud,North America
30665,614,2025-01-15,876.31,Success,8.76,10.511999999999999,17.53,Google Cloud,North America
30666,614,2025-01-16,1270.55,Success,12.71,15.252,25.41,Google Cloud,North America
30667,614,2025-01-17,791.14,Success,7.91,9.491999999999999,15.82,Google Cloud,North America
30668,614,2025-01-18,774.11,Success,7.74,9.288,15.48,Google Cloud,North America
30669,614,2025-01-19,1166.2,Success,11.66,13.991999999999999,23.32,Google Cloud,North America
30670,614,2025-01-20,585.26,Success,5.85,7.02,11.71,Google Cloud,North America
30671,614,2025-01-21,950.8,Success,9.51,11.411999999999999,19.02,Google Cloud,North America
30672,614,2025-01-22,1313.09,Success,13.13,15.756,26.26,Google Cloud,North America
30673,614,2025-01-23,711.91,Success,7.12,8.544,14.24,Google Cloud,North America
30674,614,2025-01-24,707.92,Success,7.08,8.496,14.16,Google Cloud,North America
30675,614,2025-01-25,1232.33,Success,12.32,14.783999999999999,24.65,Google Cloud,North America
30676,614,2025-01-26,1447.94,Success,14.48,17.376,28.96,Google Cloud,North America
30677,614,2025-01-27,1398.76,Failed,13.99,0.0,27.98,Google Cloud,North America
30678,614,2025-01-28,1148.44,Success,11.48,13.776,22.97,Google Cloud,North America
30679,614,2025-01-29,999.14,Success,9.99,11.988,19.98,Google Cloud,North America
30680,614,2025-01-30,408.48,Success,4.08,4.896,8.17,Google Cloud,North America
30681,614,2025-01-31,741.0,Success,7.41,8.892,14.82,Google Cloud,North America
30682,614,2025-02-01,716.01,Success,7.16,8.592,14.32,Google Cloud,North America
30683,614,2025-02-02,780.33,Success,7.8,9.36,15.61,Google Cloud,North America
30684,614,2025-02-03,832.32,Success,8.32,9.984,16.65,Google Cloud,North America
30685,614,2025-02-04,525.01,Success,5.25,6.3,10.5,Google Cloud,North America
30686,614,2025-02-05,1435.31,Failed,14.35,0.0,28.71,Google Cloud,North America
30687,614,2025-02-06,977.18,Success,9.77,11.723999999999998,19.54,Google Cloud,North America
30688,614,2025-02-07,1081.41,Success,10.81,12.972,21.63,Google Cloud,North America
30689,614,2025-02-08,1189.5,Success,11.89,14.268,23.79,Google Cloud,North America
30690,614,2025-02-09,1216.8,Success,12.17,14.604,24.34,Google Cloud,North America
30691,614,2025-02-10,1451.13,Success,14.51,17.412,29.02,Google Cloud,North America
30692,614,2025-02-11,1208.15,Success,12.08,14.495999999999999,24.16,Google Cloud,North America
30693,614,2025-02-12,1207.94,Success,12.08,14.495999999999999,24.16,Google Cloud,North America
30694,614,2025-02-13,760.35,Success,7.6,9.12,15.21,Google Cloud,North America
30695,614,2025-02-14,318.32,Success,3.18,3.816,6.37,Google Cloud,North America
30696,614,2025-02-15,440.43,Success,4.4,5.28,8.81,Google Cloud,North America
30697,614,2025-02-16,1236.24,Success,12.36,14.831999999999999,24.72,Google Cloud,North America
30698,614,2025-02-17,404.35,Success,4.04,4.848,8.09,Google Cloud,North America
30699,614,2025-02-18,1064.54,Success,10.65,12.78,21.29,Google Cloud,North America
30700,614,2025-02-19,336.83,Success,3.37,4.044,6.74,Google Cloud,North America
30701,615,2025-01-01,759.43,Success,7.59,9.107999999999999,15.19,Google Cloud,South America
30702,615,2025-01-02,974.3,Success,9.74,11.688,19.49,Google Cloud,South America
30703,615,2025-01-03,692.62,Success,6.93,8.315999999999999,13.85,Google Cloud,South America
30704,615,2025-01-04,575.69,Success,5.76,6.912,11.51,Google Cloud,South America
30705,615,2025-01-05,341.21,Failed,3.41,0.0,6.82,Google Cloud,South America
30706,615,2025-01-06,937.26,Success,9.37,11.243999999999998,18.75,Google Cloud,South America
30707,615,2025-01-07,941.89,Success,9.42,11.304,18.84,Google Cloud,South America
30708,615,2025-01-08,1494.3,Success,14.94,17.927999999999997,29.89,Google Cloud,South America
30709,615,2025-01-09,826.01,Success,8.26,9.911999999999999,16.52,Google Cloud,South America
30710,615,2025-01-10,300.86,Success,3.01,3.6119999999999997,6.02,Google Cloud,South America
30711,615,2025-01-11,467.83,Failed,4.68,0.0,9.36,Google Cloud,South America
30712,615,2025-01-12,1382.86,Success,13.83,16.596,27.66,Google Cloud,South America
30713,615,2025-01-13,1383.82,Success,13.84,16.608,27.68,Google Cloud,South America
30714,615,2025-01-14,1411.7,Success,14.12,16.944,28.23,Google Cloud,South America
30715,615,2025-01-15,1154.35,Success,11.54,13.847999999999999,23.09,Google Cloud,South America
30716,615,2025-01-16,960.7,Success,9.61,11.531999999999998,19.21,Google Cloud,South America
30717,615,2025-01-17,958.96,Success,9.59,11.508,19.18,Google Cloud,South America
30718,615,2025-01-18,1432.2,Success,14.32,17.184,28.64,Google Cloud,South America
30719,615,2025-01-19,489.53,Success,4.9,5.88,9.79,Google Cloud,South America
30720,615,2025-01-20,1210.02,Success,12.1,14.52,24.2,Google Cloud,South America
30721,615,2025-01-21,993.41,Success,9.93,11.915999999999999,19.87,Google Cloud,South America
30722,615,2025-01-22,812.31,Success,8.12,9.743999999999998,16.25,Google Cloud,South America
30723,615,2025-01-23,1322.91,Success,13.23,15.876,26.46,Google Cloud,South America
30724,615,2025-01-24,814.33,Success,8.14,9.768,16.29,Google Cloud,South America
30725,615,2025-01-25,563.81,Success,5.64,6.768,11.28,Google Cloud,South America
30726,615,2025-01-26,496.67,Success,4.97,5.9639999999999995,9.93,Google Cloud,South America
30727,615,2025-01-27,320.94,Success,3.21,3.852,6.42,Google Cloud,South America
30728,615,2025-01-28,1076.24,Success,10.76,12.911999999999999,21.52,Google Cloud,South America
30729,615,2025-01-29,568.25,Success,5.68,6.816,11.37,Google Cloud,South America
30730,615,2025-01-30,1229.21,Success,12.29,14.747999999999998,24.58,Google Cloud,South America
30731,615,2025-01-31,903.94,Success,9.04,10.847999999999999,18.08,Google Cloud,South America
30732,615,2025-02-01,1484.31,Success,14.84,17.808,29.69,Google Cloud,South America
30733,615,2025-02-02,750.4,Success,7.5,9.0,15.01,Google Cloud,South America
30734,615,2025-02-03,804.63,Success,8.05,9.66,16.09,Google Cloud,South America
30735,615,2025-02-04,301.15,Success,3.01,3.6119999999999997,6.02,Google Cloud,South America
30736,615,2025-02-05,1068.72,Success,10.69,12.828,21.37,Google Cloud,South America
30737,615,2025-02-06,995.17,Success,9.95,11.94,19.9,Google Cloud,South America
30738,615,2025-02-07,1135.82,Success,11.36,13.632,22.72,Google Cloud,South America
30739,615,2025-02-08,717.01,Success,7.17,8.604,14.34,Google Cloud,South America
30740,615,2025-02-09,1091.22,Success,10.91,13.092,21.82,Google Cloud,South America
30741,615,2025-02-10,691.17,Success,6.91,8.292,13.82,Google Cloud,South America
30742,615,2025-02-11,1266.63,Success,12.67,15.203999999999999,25.33,Google Cloud,South America
30743,615,2025-02-12,1306.79,Success,13.07,15.684,26.14,Google Cloud,South America
30744,615,2025-02-13,1315.82,Success,13.16,15.792,26.32,Google Cloud,South America
30745,615,2025-02-14,1006.74,Success,10.07,12.084,20.13,Google Cloud,South America
30746,615,2025-02-15,886.94,Success,8.87,10.643999999999998,17.74,Google Cloud,South America
30747,615,2025-02-16,340.76,Success,3.41,4.092,6.82,Google Cloud,South America
30748,615,2025-02-17,612.77,Success,6.13,7.356,12.26,Google Cloud,South America
30749,615,2025-02-18,1282.44,Success,12.82,15.384,25.65,Google Cloud,South America
30750,615,2025-02-19,541.47,Success,5.41,6.492,10.83,Google Cloud,South America
30751,616,2025-01-01,111.0,Success,1.11,1.332,2.22,Google Cloud,North America
30752,616,2025-01-02,148.12,Success,1.48,1.776,2.96,Google Cloud,North America
30753,616,2025-01-03,231.45,Success,2.31,2.772,4.63,Google Cloud,North America
30754,616,2025-01-04,51.41,Success,0.51,0.612,1.03,Google Cloud,North America
30755,616,2025-01-05,286.57,Success,2.87,3.444,5.73,Google Cloud,North America
30756,616,2025-01-06,298.64,Success,2.99,3.588,5.97,Google Cloud,North America
30757,616,2025-01-07,117.64,Success,1.18,1.416,2.35,Google Cloud,North America
30758,616,2025-01-08,156.43,Failed,1.56,0.0,3.13,Google Cloud,North America
30759,616,2025-01-09,187.44,Success,1.87,2.244,3.75,Google Cloud,North America
30760,616,2025-01-10,183.17,Success,1.83,2.196,3.66,Google Cloud,North America
30761,616,2025-01-11,236.57,Success,2.37,2.844,4.73,Google Cloud,North America
30762,616,2025-01-12,110.27,Success,1.1,1.32,2.21,Google Cloud,North America
30763,616,2025-01-13,215.27,Success,2.15,2.5799999999999996,4.31,Google Cloud,North America
30764,616,2025-01-14,238.76,Success,2.39,2.868,4.78,Google Cloud,North America
30765,616,2025-01-15,179.37,Success,1.79,2.148,3.59,Google Cloud,North America
30766,616,2025-01-16,175.65,Success,1.76,2.112,3.51,Google Cloud,North America
30767,616,2025-01-17,183.45,Success,1.83,2.196,3.67,Google Cloud,North America
30768,616,2025-01-18,64.53,Success,0.65,0.78,1.29,Google Cloud,North America
30769,616,2025-01-19,90.21,Success,0.9,1.08,1.8,Google Cloud,North America
30770,616,2025-01-20,103.09,Success,1.03,1.236,2.06,Google Cloud,North America
30771,616,2025-01-21,73.63,Success,0.74,0.888,1.47,Google Cloud,North America
30772,616,2025-01-22,291.9,Success,2.92,3.504,5.84,Google Cloud,North America
30773,616,2025-01-23,250.2,Success,2.5,3.0,5.0,Google Cloud,North America
30774,616,2025-01-24,155.61,Success,1.56,1.8719999999999999,3.11,Google Cloud,North America
30775,616,2025-01-25,270.55,Success,2.71,3.252,5.41,Google Cloud,North America
30776,616,2025-01-26,81.94,Success,0.82,0.9839999999999999,1.64,Google Cloud,North America
30777,616,2025-01-27,118.03,Success,1.18,1.416,2.36,Google Cloud,North America
30778,616,2025-01-28,173.83,Success,1.74,2.088,3.48,Google Cloud,North America
30779,616,2025-01-29,177.1,Success,1.77,2.124,3.54,Google Cloud,North America
30780,616,2025-01-30,62.18,Success,0.62,0.744,1.24,Google Cloud,North America
30781,616,2025-01-31,58.17,Success,0.58,0.696,1.16,Google Cloud,North America
30782,616,2025-02-01,131.94,Success,1.32,1.584,2.64,Google Cloud,North America
30783,616,2025-02-02,62.94,Success,0.63,0.756,1.26,Google Cloud,North America
30784,616,2025-02-03,53.53,Success,0.54,0.648,1.07,Google Cloud,North America
30785,616,2025-02-04,72.66,Success,0.73,0.876,1.45,Google Cloud,North America
30786,616,2025-02-05,123.47,Success,1.23,1.476,2.47,Google Cloud,North America
30787,616,2025-02-06,80.54,Success,0.81,0.972,1.61,Google Cloud,North America
30788,616,2025-02-07,128.87,Failed,1.29,0.0,2.58,Google Cloud,North America
30789,616,2025-02-08,246.87,Success,2.47,2.964,4.94,Google Cloud,North America
30790,616,2025-02-09,242.14,Success,2.42,2.904,4.84,Google Cloud,North America
30791,616,2025-02-10,53.25,Success,0.53,0.636,1.06,Google Cloud,North America
30792,616,2025-02-11,56.39,Success,0.56,0.672,1.13,Google Cloud,North America
30793,616,2025-02-12,279.09,Success,2.79,3.348,5.58,Google Cloud,North America
30794,616,2025-02-13,217.88,Success,2.18,2.616,4.36,Google Cloud,North America
30795,616,2025-02-14,291.54,Success,2.92,3.504,5.83,Google Cloud,North America
30796,616,2025-02-15,281.3,Success,2.81,3.372,5.63,Google Cloud,North America
30797,616,2025-02-16,162.69,Success,1.63,1.9559999999999997,3.25,Google Cloud,North America
30798,616,2025-02-17,179.76,Success,1.8,2.16,3.6,Google Cloud,North America
30799,616,2025-02-18,284.55,Success,2.85,3.42,5.69,Google Cloud,North America
30800,616,2025-02-19,114.41,Success,1.14,1.3679999999999999,2.29,Google Cloud,North America
30801,617,2025-01-01,829.23,Success,8.29,9.947999999999999,16.58,AWS,Europe
30802,617,2025-01-02,1209.93,Success,12.1,14.52,24.2,AWS,Europe
30803,617,2025-01-03,578.15,Success,5.78,6.936,11.56,AWS,Europe
30804,617,2025-01-04,670.84,Success,6.71,8.052,13.42,AWS,Europe
30805,617,2025-01-05,895.38,Success,8.95,10.739999999999998,17.91,AWS,Europe
30806,617,2025-01-06,592.81,Success,5.93,7.116,11.86,AWS,Europe
30807,617,2025-01-07,782.26,Success,7.82,9.384,15.65,AWS,Europe
30808,617,2025-01-08,986.95,Success,9.87,11.844,19.74,AWS,Europe
30809,617,2025-01-09,1284.34,Success,12.84,15.408,25.69,AWS,Europe
30810,617,2025-01-10,1063.47,Success,10.63,12.756,21.27,AWS,Europe
30811,617,2025-01-11,338.92,Success,3.39,4.068,6.78,AWS,Europe
30812,617,2025-01-12,1025.26,Success,10.25,12.299999999999999,20.51,AWS,Europe
30813,617,2025-01-13,425.56,Success,4.26,5.111999999999999,8.51,AWS,Europe
30814,617,2025-01-14,428.78,Success,4.29,5.148,8.58,AWS,Europe
30815,617,2025-01-15,937.36,Failed,9.37,0.0,18.75,AWS,Europe
30816,617,2025-01-16,1435.58,Success,14.36,17.232,28.71,AWS,Europe
